optimizer_type,learning_rate,momentum,weight_decay,batch_size,epochs,patience,model_type,num_filters,filter_sizes,dropout_rate,output_size,freeze_embeddings,oov_handling_method,embedding_dim,glove_file_path,Epoch,Train Loss,Validation Accuracy,Test Accuracy
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,5,0.6,72.98,73.17
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,6,0.59,72.89,73.17
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,7,0.59,72.89,73.17
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,8,0.59,72.89,73.17
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,9,0.59,72.89,73.17
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,10,0.59,72.89,73.17
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,11,0.59,72.89,73.17
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,12,0.6,72.89,73.17
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,13,0.59,72.89,73.17
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,14,0.59,72.89,73.17
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,15,0.59,72.89,73.17
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,1,0.72,61.07,70.45
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,2,0.67,68.01,70.45
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,3,0.63,69.32,70.45
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,4,0.6,70.83,70.45
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,5,0.6,70.36,70.45
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,6,0.6,70.64,70.45
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,7,0.59,70.83,70.45
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,8,0.59,71.86,70.45
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,9,0.59,69.23,70.45
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,10,0.59,71.39,70.45
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,11,0.59,69.7,70.45
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,12,0.59,70.83,70.45
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,13,0.59,70.36,70.45
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,14,0.59,70.73,70.45
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,15,0.59,71.2,70.45
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,16,0.59,70.45,70.45
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,17,0.59,71.29,70.45
Adam,0.0001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,18,0.59,70.54,70.45
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,1,0.68,68.01,72.8
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,2,0.63,67.45,72.8
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,3,0.6,71.95,72.8
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,4,0.57,71.76,72.8
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,5,0.56,72.33,72.8
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,6,0.56,72.33,72.8
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,7,0.56,72.23,72.8
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,8,0.56,72.05,72.8
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,9,0.55,72.05,72.8
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,10,0.55,72.05,72.8
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,11,0.55,72.05,72.8
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,12,0.56,72.05,72.8
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,13,0.55,72.05,72.8
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,14,0.56,72.05,72.8
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,15,0.55,72.05,72.8
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,1,0.68,67.26,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,2,0.63,68.86,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,3,0.59,71.95,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,4,0.56,69.98,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,5,0.56,70.83,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,6,0.55,72.14,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,7,0.55,70.36,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,8,0.55,71.86,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,9,0.55,71.86,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,10,0.55,71.48,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,11,0.55,71.58,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,12,0.55,71.39,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,13,0.55,72.42,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,14,0.55,70.64,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,15,0.55,70.92,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,16,0.55,71.76,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,17,0.55,71.39,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,18,0.55,71.39,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,19,0.55,70.92,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,20,0.55,71.95,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,21,0.55,71.76,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,22,0.55,73.08,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,23,0.55,71.76,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,24,0.55,71.58,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,25,0.55,71.29,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,26,0.55,71.67,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,27,0.55,71.67,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,28,0.55,71.86,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,29,0.55,71.11,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,30,0.55,72.05,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,31,0.55,70.54,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,32,0.55,70.54,72.14
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,1,0.71,64.45,69.23
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,2,0.67,67.26,69.23
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,3,0.64,68.29,69.23
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,4,0.62,68.57,69.23
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,5,0.61,68.86,69.23
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,6,0.62,68.39,69.23
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,7,0.61,68.57,69.23
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,8,0.61,68.57,69.23
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,9,0.61,68.57,69.23
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,10,0.61,68.57,69.23
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,11,0.61,68.57,69.23
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,12,0.61,68.57,69.23
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,13,0.61,68.57,69.23
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,14,0.61,68.57,69.23
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,15,0.61,68.57,69.23
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,1,0.72,64.63,69.79
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,2,0.68,65.57,69.79
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,3,0.64,69.51,69.79
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,4,0.62,67.64,69.79
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,5,0.62,69.23,69.79
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,6,0.62,69.98,69.79
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,7,0.62,69.14,69.79
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,8,0.62,68.2,69.79
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,9,0.62,69.23,69.79
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,10,0.62,70.45,69.79
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,11,0.62,70.17,69.79
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,12,0.62,69.42,69.79
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,13,0.62,69.23,69.79
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,14,0.62,69.04,69.79
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,15,0.62,69.23,69.79
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,16,0.62,70.36,69.79
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,17,0.62,68.29,69.79
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,18,0.62,68.39,69.79
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,19,0.62,69.89,69.79
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,20,0.62,67.82,69.79
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,1,0.69,64.35,72.05
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,2,0.65,68.76,72.05
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,3,0.62,70.45,72.05
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,4,0.6,70.92,72.05
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,5,0.6,70.64,72.05
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,6,0.59,71.2,72.05
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,7,0.59,71.29,72.05
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,8,0.59,71.2,72.05
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,9,0.59,71.11,72.05
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,10,0.59,71.11,72.05
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,11,0.59,71.11,72.05
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,12,0.59,71.11,72.05
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,13,0.59,71.11,72.05
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,14,0.59,71.11,72.05
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,15,0.59,71.11,72.05
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,16,0.59,71.11,72.05
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,17,0.59,71.11,72.05
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,1,0.69,64.92,71.01
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,2,0.65,66.79,71.01
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,3,0.62,71.67,71.01
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,4,0.6,69.79,71.01
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,5,0.6,69.7,71.01
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,6,0.59,69.89,71.01
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,7,0.59,68.95,71.01
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,8,0.59,70.45,71.01
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,9,0.59,68.86,71.01
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,10,0.59,69.89,71.01
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,11,0.59,69.42,71.01
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,12,0.59,70.54,71.01
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,13,0.59,70.45,71.01
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,1,0.72,60.51,67.45
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,2,0.69,65.29,67.45
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,3,0.66,67.82,67.45
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,4,0.65,67.07,67.45
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,5,0.65,67.35,67.45
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,6,0.65,67.35,67.45
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,7,0.65,67.35,67.45
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,8,0.65,67.35,67.45
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,9,0.64,67.35,67.45
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,10,0.64,67.35,67.45
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,11,0.65,67.35,67.45
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,12,0.65,67.35,67.45
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,13,0.64,67.35,67.45
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,1,0.72,60.04,68.29
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,2,0.69,66.51,68.29
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,3,0.67,67.35,68.29
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,4,0.65,67.17,68.29
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,5,0.65,68.57,68.29
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,6,0.65,68.2,68.29
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,7,0.65,68.86,68.29
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,8,0.64,67.64,68.29
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,9,0.65,70.17,68.29
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,10,0.65,68.29,68.29
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,11,0.64,67.73,68.29
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,12,0.64,68.2,68.29
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,13,0.65,68.95,68.29
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,14,0.65,68.95,68.29
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,15,0.65,67.64,68.29
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,16,0.64,68.76,68.29
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,17,0.64,68.48,68.29
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,18,0.64,68.86,68.29
Adam,0.0001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,19,0.64,68.2,68.29
Adam,0.0001,0.9,0.0001,64,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,1,0.67,68.29,73.83
Adam,0.0001,0.9,0.0001,64,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,2,0.61,70.45,73.83
